cal_date,ppi_yoy,ppi_mom,ppi_accu,nt_val,town_val,cnt_val,m0,m1,m2,gdp,pi,si,ti,trade_date,ts_code,close,settle,vol,amount,oi
20191107,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191107.0,AL1912.SHF,13980.0,13940.0,116136.0,809518.24,207764.0
20191108,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191108.0,AL1912.SHF,14030.0,14035.0,130374.0,915173.04,206184.0
20191111,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191111.0,AL1912.SHF,13895.0,13965.0,99146.0,692301.005,198082.0
20191112,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191112.0,AL1912.SHF,13815.0,13870.0,124304.0,862184.525,186512.0
20191113,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191113.0,AL2001.SHF,13745.0,13735.0,77246.0,530646.155,210658.0
20191114,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191114.0,AL2001.SHF,13695.0,13725.0,75562.0,518596.405,224654.0
20191115,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191115.0,AL2001.SHF,13670.0,13685.0,87362.0,597934.415,227610.0
20191118,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191118.0,AL2001.SHF,13795.0,13700.0,114350.0,783500.18,233962.0
20191119,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191119.0,AL2001.SHF,13740.0,13750.0,91296.0,627811.205,233872.0
20191120,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191120.0,AL2001.SHF,13780.0,13755.0,65378.0,449665.37,230380.0
20191121,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191121.0,AL2001.SHF,13865.0,13835.0,141090.0,976220.87,215414.0
20191122,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191122.0,AL2001.SHF,13855.0,13840.0,76718.0,531046.815,211188.0
20191125,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191125.0,AL2001.SHF,13805.0,13835.0,103218.0,714239.08,205808.0
20191126,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191126.0,AL2001.SHF,13755.0,13765.0,98856.0,680568.235,202194.0
20191127,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191127.0,AL2001.SHF,13735.0,13735.0,104446.0,717328.835,206072.0
20191128,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191128.0,AL2001.SHF,13810.0,13765.0,106162.0,730749.3,202132.0
20191129,-1.4,-0.1,-0.3,104.5,104.2,105.5,73973.82,562486.52,1961429.56,990865.1,70466.7,386165.3,534233.1,20191129.0,AL2001.SHF,13885.0,13825.0,142388.0,984359.055,201954.0
20191202,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191202.0,AL2001.SHF,13950.0,13895.0,157464.0,1094284.36,208592.0
20191203,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191203.0,AL2001.SHF,13945.0,13950.0,126094.0,879698.07,203396.0
20191204,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191204.0,AL2001.SHF,13970.0,13950.0,100752.0,702840.115,204008.0
20191205,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191205.0,AL2001.SHF,13930.0,13940.0,77844.0,542605.08,201628.0
20191206,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191206.0,AL2001.SHF,13840.0,13875.0,94006.0,652236.985,195564.0
20191209,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191209.0,AL2001.SHF,13935.0,13880.0,105966.0,735657.825,187038.0
20191210,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191210.0,AL2001.SHF,13990.0,13960.0,101248.0,706736.805,181778.0
20191211,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191211.0,AL2002.SHF,13925.0,13920.0,124520.0,866705.505,216774.0
20191212,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191212.0,AL2002.SHF,13880.0,13905.0,93430.0,649575.285,220570.0
20191213,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191213.0,AL2002.SHF,13945.0,13905.0,168728.0,1173108.775,237592.0
20191216,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191216.0,AL2002.SHF,13915.0,13920.0,145712.0,1014176.955,240798.0
20191217,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191217.0,AL2002.SHF,14015.0,13970.0,190228.0,1328863.885,257544.0
20191218,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191218.0,AL2002.SHF,14100.0,14060.0,190234.0,1337623.365,261818.0
20191219,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191219.0,AL2002.SHF,14200.0,14155.0,173970.0,1231529.07,261938.0
20191220,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191220.0,AL2002.SHF,14175.0,14195.0,120680.0,856581.61,259954.0
20191223,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191223.0,AL2002.SHF,14185.0,14200.0,136738.0,971010.02,257810.0
20191224,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191224.0,AL2002.SHF,14235.0,14210.0,125606.0,892463.0,258522.0
20191225,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191225.0,AL2002.SHF,14235.0,14235.0,121360.0,863788.745,257204.0
20191226,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191226.0,AL2002.SHF,14055.0,14125.0,147754.0,1043766.725,257698.0
20191227,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191227.0,AL2002.SHF,14075.0,14060.0,146540.0,1030482.12,246994.0
20191230,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191230.0,AL2002.SHF,14090.0,14095.0,121864.0,859124.825,241638.0
20191231,-0.5,0.0,-0.3,104.5,104.2,105.3,77200.0,576000.0,1986500.0,990865.1,70466.7,386165.3,534233.1,20191231.0,AL2002.SHF,14110.0,14090.0,110898.0,781518.53,238360.0
20200102,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200102.0,AL2002.SHF,14090.0,14110.0,38578.0,272202.1975,115942.0
20200103,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200103.0,AL2002.SHF,14085.0,14015.0,70834.0,496519.8725,110425.0
20200106,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200106.0,AL2002.SHF,14105.0,14100.0,61253.0,431877.4875,104069.0
20200107,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200107.0,AL2002.SHF,14070.0,14080.0,40460.0,284927.4575,102454.0
20200108,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200108.0,AL2002.SHF,14155.0,14095.0,46057.0,324650.7325,99561.0
20200109,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200109.0,AL2003.SHF,13990.0,14020.0,40444.0,283538.3175,102996.0
20200110,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200110.0,AL2003.SHF,14110.0,14070.0,58991.0,415029.7575,111965.0
20200113,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200113.0,AL2003.SHF,13960.0,14005.0,95684.0,670129.805,113542.0
20200114,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200114.0,AL2003.SHF,13930.0,13950.0,73038.0,509563.1925,115646.0
20200115,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200115.0,AL2003.SHF,13970.0,13950.0,66872.0,466453.7075,118102.0
20200116,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200116.0,AL2003.SHF,14300.0,14105.0,115718.0,816316.705,128880.0
20200117,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200117.0,AL2003.SHF,14280.0,14280.0,122690.0,876199.8475,133078.0
20200120,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200120.0,AL2003.SHF,14210.0,14240.0,89594.0,638092.435,133754.0
20200121,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200121.0,AL2003.SHF,14120.0,14170.0,73944.0,524057.1875,126373.0
20200122,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200122.0,AL2003.SHF,14165.0,14130.0,48264.0,341055.0,121964.0
20200123,0.1,0.0,0.1,105.4,105.1,106.3,93200.0,545500.0,2023100.0,206504.3,10186.2,73638.0,122680.1,20200123.0,AL2003.SHF,14100.0,14125.0,44599.0,315007.975,117858.0
20200203,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200203.0,AL2003.SHF,13605.0,13655.0,96212.0,656895.865,97907.0
20200204,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200204.0,AL2003.SHF,13605.0,13585.0,45158.0,306739.055,90886.0
20200205,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200205.0,AL2003.SHF,13625.0,13615.0,39395.0,268188.4325,86792.0
20200206,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200206.0,AL2003.SHF,13670.0,13660.0,19808.0,135294.6225,85312.0
20200207,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200207.0,AL2003.SHF,13725.0,13700.0,23924.0,163889.5525,84114.0
20200210,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200210.0,AL2003.SHF,13715.0,13690.0,32053.0,219480.565,88701.0
20200211,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200211.0,AL2003.SHF,13780.0,13775.0,48198.0,332002.38,88973.0
20200212,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200212.0,AL2003.SHF,13745.0,13765.0,35508.0,244432.37,87284.0
20200213,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200213.0,AL2004.SHF,13730.0,13735.0,19797.0,135987.9225,92876.0
20200214,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200214.0,AL2004.SHF,13720.0,13725.0,24129.0,165605.285,95773.0
20200217,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200217.0,AL2004.SHF,13690.0,13680.0,33817.0,231340.585,101744.0
20200218,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200218.0,AL2004.SHF,13725.0,13710.0,33946.0,232721.375,104009.0
20200219,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200219.0,AL2004.SHF,13710.0,13705.0,25373.0,173883.435,107398.0
20200220,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200220.0,AL2004.SHF,13670.0,13675.0,30826.0,210814.395,113884.0
20200221,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200221.0,AL2004.SHF,13580.0,13610.0,45659.0,310752.63,124422.0
20200224,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200224.0,AL2004.SHF,13530.0,13505.0,56103.0,378888.29,128302.0
20200225,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200225.0,AL2004.SHF,13535.0,13500.0,45488.0,307095.65,127080.0
20200226,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200226.0,AL2004.SHF,13490.0,13510.0,34701.0,234413.6775,125501.0
20200227,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200227.0,AL2004.SHF,13430.0,13450.0,44500.0,299314.2725,131547.0
20200228,-0.4,-0.5,-0.2,105.2,104.8,106.3,88200.0,552700.0,2030800.0,206504.3,10186.2,73638.0,122680.1,20200228.0,AL2004.SHF,13110.0,13240.0,100672.0,666486.7075,131339.0
20200302,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200302.0,AL2004.SHF,13255.0,13215.0,76483.0,505481.4925,126678.0
20200303,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200303.0,AL2004.SHF,13280.0,13295.0,41526.0,276124.6725,124579.0
20200304,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200304.0,AL2004.SHF,13205.0,13175.0,40152.0,264549.98,121811.0
20200305,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200305.0,AL2005.SHF,13245.0,13230.0,47219.0,312416.77,132234.0
20200306,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200306.0,AL2005.SHF,13175.0,13170.0,57706.0,379994.1575,136363.0
20200309,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200309.0,AL2005.SHF,12890.0,12915.0,95705.0,618218.695,143519.0
20200310,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200310.0,AL2005.SHF,12985.0,12970.0,65427.0,424378.6225,148631.0
20200311,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200311.0,AL2005.SHF,12935.0,12960.0,46964.0,304347.8975,149329.0
20200312,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200312.0,AL2005.SHF,12870.0,12865.0,64231.0,413223.3875,149041.0
20200313,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200313.0,AL2005.SHF,12920.0,12865.0,99683.0,641303.2125,147754.0
20200316,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200316.0,AL2005.SHF,12820.0,12875.0,60353.0,388556.07,151506.0
20200317,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200317.0,AL2005.SHF,12740.0,12745.0,68751.0,438272.935,153813.0
20200318,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200318.0,AL2005.SHF,12300.0,12480.0,145746.0,909475.575,155405.0
20200319,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200319.0,AL2005.SHF,11805.0,11940.0,128863.0,769318.735,146150.0
20200320,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200320.0,AL2005.SHF,11995.0,11970.0,117717.0,704656.22,142189.0
20200323,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200323.0,AL2005.SHF,11345.0,11375.0,143645.0,817021.855,141778.0
20200324,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200324.0,AL2005.SHF,11435.0,11405.0,76489.0,436246.9575,137117.0
20200325,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200325.0,AL2005.SHF,11700.0,11530.0,100165.0,577656.535,130751.0
20200326,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200326.0,AL2005.SHF,11640.0,11655.0,84326.0,491578.02,129044.0
20200327,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200327.0,AL2005.SHF,11740.0,11685.0,90690.0,529856.5325,126260.0
20200330,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200330.0,AL2005.SHF,11515.0,11560.0,77006.0,445259.1725,121935.0
20200331,-1.5,-1.0,-0.6,104.3,104.0,105.3,83000.0,575100.0,2080900.0,206504.3,10186.2,73638.0,122680.1,20200331.0,AL2005.SHF,11570.0,11570.0,46790.0,270723.6875,119452.0
20200401,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200401.0,AL2006.SHF,11445.0,11540.0,83590.0,482480.075,133318.0
20200402,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200402.0,AL2006.SHF,11475.0,11355.0,128600.0,730383.855,134491.0
20200403,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200403.0,AL2006.SHF,11545.0,11530.0,99546.0,573885.4475,135504.0
20200407,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200407.0,AL2006.SHF,11620.0,11635.0,89565.0,521222.6725,136534.0
20200408,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200408.0,AL2006.SHF,11620.0,11580.0,78156.0,452688.26,138326.0
20200409,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200409.0,AL2006.SHF,11655.0,11640.0,72427.0,421611.7425,137719.0
20200410,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200410.0,AL2006.SHF,11845.0,11765.0,87611.0,515422.335,137944.0
20200413,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200413.0,AL2006.SHF,11755.0,11785.0,73504.0,433268.5725,141380.0
20200414,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200414.0,AL2006.SHF,11770.0,11770.0,53035.0,312234.485,141688.0
20200415,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200415.0,AL2006.SHF,11950.0,11910.0,107348.0,639371.4725,139056.0
20200416,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200416.0,AL2006.SHF,12085.0,12020.0,106675.0,641255.98,136020.0
20200417,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200417.0,AL2006.SHF,12410.0,12255.0,122074.0,748184.51,135283.0
20200420,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200420.0,AL2006.SHF,12340.0,12350.0,128665.0,794802.54,131213.0
20200421,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200421.0,AL2006.SHF,12105.0,12135.0,138785.0,842234.795,127159.0
20200422,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200422.0,AL2006.SHF,12195.0,12135.0,116790.0,708764.38,128027.0
20200423,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200423.0,AL2006.SHF,12245.0,12310.0,93094.0,573045.88,129026.0
20200424,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200424.0,AL2006.SHF,12285.0,12280.0,74055.0,454773.095,123689.0
20200427,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200427.0,AL2006.SHF,12410.0,12370.0,82017.0,507384.7925,124995.0
20200428,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200428.0,AL2006.SHF,12485.0,12460.0,88978.0,554436.93,123726.0
20200429,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200429.0,AL2006.SHF,12585.0,12585.0,97150.0,611386.68,116177.0
20200430,-3.1,-1.3,-1.2,103.3,103.0,104.0,81500.0,570200.0,2093500.0,456614.4,26053.0,172759.0,257802.4,20200430.0,AL2007.SHF,12500.0,12450.0,63365.0,394526.31,122139.0
20200506,-3.7,-0.4,-1.7,102.4,102.3,103.0,79700.0,581100.0,2100200.0,456614.4,26053.0,172759.0,257802.4,20200506.0,AL2007.SHF,12585.0,12560.0,71746.0,450665.3025,127232.0
20200507,-3.7,-0.4,-1.7,102.4,102.3,103.0,79700.0,581100.0,2100200.0,456614.4,26053.0,172759.0,257802.4,20200507.0,AL2007.SHF,12460.0,12510.0,80385.0,502935.88,130823.0
20200508,-3.7,-0.4,-1.7,102.4,102.3,103.0,79700.0,581100.0,2100200.0,456614.4,26053.0,172759.0,257802.4,20200508.0,AL2007.SHF,12430.0,12405.0,104979.0,651236.29,143359.0
20200511,-3.7,-0.4,-1.7,102.4,102.3,103.0,79700.0,581100.0,2100200.0,456614.4,26053.0,172759.0,257802.4,20200511.0,AL2007.SHF,12535.0,12505.0,83909.0,524737.1525,141773.0
20200512,-3.7,-0.4,-1.7,102.4,102.3,103.0,79700.0,581100.0,2100200.0,456614.4,26053.0,172759.0,257802.4,20200512.0,AL2007.SHF,12415.0,12510.0,84721.0,529947.005,147878.0
20200513,-3.7,-0.4,-1.7,102.4,102.3,103.0,79700.0,581100.0,2100200.0,456614.4,26053.0,172759.0,257802.4,20200513.0,AL2007.SHF,12495.0,12400.0,119178.0,739100.21,149492.0
20200514,-3.7,-0.4,-1.7,102.4,102.3,103.0,79700.0,581100.0,2100200.0,456614.4,26053.0,172759.0,257802.4,20200514.0,AL2007.SHF,12530.0,12485.0,86524.0,540217.8725,149575.0
20200515,-3.7,-0.4,-1.7,102.4,102.3,103.0,79700.0,581100.0,2100200.0,456614.4,26053.0,172759.0,257802.4,20200515.0,AL2007.SHF,12600.0,12560.0,92705.0,582408.17,154231.0
20200518,-3.7,-0.4,-1.7,102.4,102.3,103.0,79700.0,581100.0,2100200.0,456614.4,26053.0,172759.0,257802.4,20200518.0,AL2007.SHF,12760.0,12685.0,137366.0,871543.9475,160025.0
20200519,-3.7,-0.4,-1.7,102.4,102.3,103.0,79700.0,581100.0,2100200.0,456614.4,26053.0,172759.0,257802.4,20200519.0,AL2007.SHF,12850.0,12875.0,131248.0,845149.515,157060.0
20200520,-3.7,-0.4,-1.7,102.4,102.3,103.0,79700.0,581100.0,2100200.0,456614.4,26053.0,172759.0,257802.4,20200520.0,AL2007.SHF,12875.0,12870.0,91086.0,586172.7025,160020.0
20200521,-3.7,-0.4,-1.7,102.4,102.3,103.0,79700.0,581100.0,2100200.0,456614.4,26053.0,172759.0,257802.4,20200521.0,AL2007.SHF,12775.0,12845.0,162060.0,1040854.83,156694.0
